comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score,true_sentiment,final_sentiment_score,final_sentiment_normalized,final_sentiment_label,type
7176,"@pdamsuryasembada bukan masalah data pelanggan aliran air ini terganggu karena apa?? Kalau terganggu karena pengerjaan Box Culvert di Manyar Kertoarjo yg memang saluran,nya menganggu aliran air saya harusnya pengerjaan Box Culvert itu yg harus segera diselesaikan karena anda posting hari Selasa kemaren katanya aliran air terganggu karena pengerjaan Box Culvert seharusnya anda meminta kepada pihak Pemkot untuk segera menyelesaikan pengerjaan tersebut supaya tidak merugikan pihak lain, ok kalau anda meminta untuk DM data pelanggan tolong buka dan baca DM saya karena sangat penting!!!","karena pengerjaan kotak culvert manyar kertoarjo memang saluran , nya ganggu aliran air harus pengerjaan kotak culvert harus selesai","['karena', 'pengerjaan', 'kotak', 'culvert', 'manyar', 'kertoarjo', 'memang', 'saluran', ',', 'nya', 'ganggu', 'aliran', 'air', 'harus', 'pengerjaan', 'kotak', 'culvert', 'harus', 'selesai']","karena kerja kotak culvert manyar kertoarjo memang salur , nya ganggu alir air harus kerja kotak culvert harus selesai",Lainnya,Air Tidak Mengalir,0.524524125295374,Netral,-4,-1,Negatif,
7176,"@pdamsuryasembada bukan masalah data pelanggan aliran air ini terganggu karena apa?? Kalau terganggu karena pengerjaan Box Culvert di Manyar Kertoarjo yg memang saluran,nya menganggu aliran air saya harusnya pengerjaan Box Culvert itu yg harus segera diselesaikan karena anda posting hari Selasa kemaren katanya aliran air terganggu karena pengerjaan Box Culvert seharusnya anda meminta kepada pihak Pemkot untuk segera menyelesaikan pengerjaan tersebut supaya tidak merugikan pihak lain, ok kalau anda meminta untuk DM data pelanggan tolong buka dan baca DM saya karena sangat penting!!!",karena !,"['karena', '!']",karena !,Air Tidak Mengalir,Air Tidak Mengalir,0.36228165673664237,Negatif,0,0,Netral,
7187,"@danangadi545 selamat sore kak Danang, mohon maaf atas ketidaknyamanannya. Apakah di sekitar rmh Kakak sedang ada pemasangan box culvert? Krn saat ini sedang ada proyek tsb di SWK Karah. Jika airnya mati saat pipa pdam terdampak silakan telp ke call center pdam utk bantuan tangki sementara 🙏 -w","selamat sore kakak danang , mohon maaf ketidaknyamanan . rumah kakak","['selamat', 'sore', 'kakak', 'danang', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.', 'rumah', 'kakak']","selamat sore kakak danang , mohon maaf ketidaknyamanan . rumah kakak",Lainnya,Lainnya,0.45441237844854127,Netral,2,1,Positif,
7187,"@danangadi545 selamat sore kak Danang, mohon maaf atas ketidaknyamanannya. Apakah di sekitar rmh Kakak sedang ada pemasangan box culvert? Krn saat ini sedang ada proyek tsb di SWK Karah. Jika airnya mati saat pipa pdam terdampak silakan telp ke call center pdam utk bantuan tangki sementara 🙏 -w",karena,['karena'],karena,Air Tidak Mengalir,Air Tidak Mengalir,0.36228165673664237,Negatif,0,0,Netral,
7191,"@pdamsuryasembada TOLONG BENAHI PELAYANAN KALIAN. Saya sudah capek buat aduan 3 hari lalu, mungkin sudah 5x telfon cs ya dan baru ditindaklanjuti PAGI INI oleh petugas kalian. Yg terjadi adalah petugas malah TIDAK RAMAH karena datang kerumah saat dalam keadaan air nyala. Yg saya adukan adalah air rumah saya  selalu nyala lebih TELAT dari tetangga2. Ketika tetangga sudah nyala, rumah saya baru H+1 maka dari itu saya minta pengecekan lebih lanjut oleh petugas. Eh pagi2 malah disambut tidak ramah padahal ini salah dari tim kalian yg menanggapi pengaduan TELAT. Saya sudah menghubungi kemarin SIANG ketika air mati malah ditindaklanjuti PAGI ini. Dan saya dibuat seolah2 salah. Kecewa berat!",perbaiki pelayanan . sudah capek aduan,"['perbaiki', 'pelayanan', '.', 'sudah', 'capek', 'aduan']",baik layan . sudah capek adu,Pelayanan,Lainnya,0.4497831369343198,Negatif,0,0,Netral,
7191,"@pdamsuryasembada TOLONG BENAHI PELAYANAN KALIAN. Saya sudah capek buat aduan 3 hari lalu, mungkin sudah 5x telfon cs ya dan baru ditindaklanjuti PAGI INI oleh petugas kalian. Yg terjadi adalah petugas malah TIDAK RAMAH karena datang kerumah saat dalam keadaan air nyala. Yg saya adukan adalah air rumah saya  selalu nyala lebih TELAT dari tetangga2. Ketika tetangga sudah nyala, rumah saya baru H+1 maka dari itu saya minta pengecekan lebih lanjut oleh petugas. Eh pagi2 malah disambut tidak ramah padahal ini salah dari tim kalian yg menanggapi pengaduan TELAT. Saya sudah menghubungi kemarin SIANG ketika air mati malah ditindaklanjuti PAGI ini. Dan saya dibuat seolah2 salah. Kecewa berat!","karena datang rumah dalam keadaan air hidup . adukan air rumah selalu hidup lebih terlambat tetangga . tetangga sudah hidup , rumah maka pengecekan lebih petugas . eh pagi sambut tidak ramah","['karena', 'datang', 'rumah', 'dalam', 'keadaan', 'air', 'hidup', '.', 'adukan', 'air', 'rumah', 'selalu', 'hidup', 'lebih', 'terlambat', 'tetangga', '.', 'tetangga', 'sudah', 'hidup', ',', 'rumah', 'maka', 'pengecekan', 'lebih', 'petugas', '.', 'eh', 'pagi', 'sambut', 'tidak', 'ramah']","karena datang rumah dalam ada air hidup . adu air rumah selalu hidup lebih lambat tetangga . tetangga sudah hidup , rumah maka kece lebih tugas . eh pagi sambut tidak ramah",Air Tidak Mengalir,Air Tidak Mengalir,0.33823651886323114,Negatif,2,1,Positif,
7207,"Wakil Rektor Universitas Brawijaya, Prof Dr Unti Ludigdo didampingi Prof Dr Gadis Meinar selaku Ketua LPPM(Lembaga Penelitan dan Pengabdian Masyarakat) Universitas Airlangga, dalam sambutannya mengungkapkan bahwa sungai Brantas saat ini mengalir melewati 14 Kota Kabupaten mulai dari Kota Batu hingga Surabaya dan Gresik. ""Pengetahuan masyarakat tentang asal usul dan pentingnya DAS Brantas bagi kehidupan perlu kita tingkatkan agar muncul kepedulian untuk mau menjaganya. Kondisi alam di hulu harus selalu dijaga karena kerusakannya akan berdampak pada menurunnya ketersediaan air di seluruh daerah aliran sungai, terutama di hilir. Kami bisa membantu melalui peran Universitas dalam penelitian dan pengabdian masyarakat untuk membuat masterplan Brantas dan Rencana Strategis Tahunan. Bersama-sama kita akan berkolaborasi menyatukan potensi dari berbagai pihak untuk membuat dan menjalankan Program-Program Brantas yang berkelanjutan. Koordinasi ini akan menjadi orkestra pengendali dari seluruh kegiatan yang berkaitan dengan pelestarian sungai Brantas."" tutur Prof Dr Unti.

Dalam acara ini, sebanyak 50 pohon cemara dengan tinggi 1,2 meter telah ditanam di arboretum.","wakil rektor universitas brawijaya , prof unti ludigdo didampingi prof gadis meinar ketua lppm lembaga penelitan pengabdian masyarakat universitas airlangga , dalam sambutannya mengungkapkan sungai brantas mengalir melewati kota kabupaten kota batu hingga surabaya gresik . pengetahuan masyarakat usul das brantas perlu muncul kepedulian menjaganya . alam hulu harus selalu jaga","['wakil', 'rektor', 'universitas', 'brawijaya', ',', 'prof', 'unti', 'ludigdo', 'didampingi', 'prof', 'gadis', 'meinar', 'ketua', 'lppm', 'lembaga', 'penelitan', 'pengabdian', 'masyarakat', 'universitas', 'airlangga', ',', 'dalam', 'sambutannya', 'mengungkapkan', 'sungai', 'brantas', 'mengalir', 'melewati', 'kota', 'kabupaten', 'kota', 'batu', 'hingga', 'surabaya', 'gresik', '.', 'pengetahuan', 'masyarakat', 'usul', 'das', 'brantas', 'perlu', 'muncul', 'kepedulian', 'menjaganya', '.', 'alam', 'hulu', 'harus', 'selalu', 'jaga']","wakil rektor universitas brawijaya , prof unti ludigdo damping prof gadis meinar ketua lppm lembaga penelitan abdi masyarakat universitas airlangga , dalam sambut ungkap sungai brantas alir lewat kota kabupaten kota batu hingga surabaya gresik . tahu masyarakat usul das brantas perlu muncul peduli jaga . alam hulu harus selalu jaga",Lainnya,Lainnya,0.26883149420438,Positif,-2,-1,Negatif,
7207,"Wakil Rektor Universitas Brawijaya, Prof Dr Unti Ludigdo didampingi Prof Dr Gadis Meinar selaku Ketua LPPM(Lembaga Penelitan dan Pengabdian Masyarakat) Universitas Airlangga, dalam sambutannya mengungkapkan bahwa sungai Brantas saat ini mengalir melewati 14 Kota Kabupaten mulai dari Kota Batu hingga Surabaya dan Gresik. ""Pengetahuan masyarakat tentang asal usul dan pentingnya DAS Brantas bagi kehidupan perlu kita tingkatkan agar muncul kepedulian untuk mau menjaganya. Kondisi alam di hulu harus selalu dijaga karena kerusakannya akan berdampak pada menurunnya ketersediaan air di seluruh daerah aliran sungai, terutama di hilir. Kami bisa membantu melalui peran Universitas dalam penelitian dan pengabdian masyarakat untuk membuat masterplan Brantas dan Rencana Strategis Tahunan. Bersama-sama kita akan berkolaborasi menyatukan potensi dari berbagai pihak untuk membuat dan menjalankan Program-Program Brantas yang berkelanjutan. Koordinasi ini akan menjadi orkestra pengendali dari seluruh kegiatan yang berkaitan dengan pelestarian sungai Brantas."" tutur Prof Dr Unti.

Dalam acara ini, sebanyak 50 pohon cemara dengan tinggi 1,2 meter telah ditanam di arboretum.",karena kerusakannya,"['karena', 'kerusakannya']",karena rusa,Lainnya,Lainnya,0.48713617010640736,Negatif,0,0,Netral,
7209,"@rya.it09 selamat pagi bu Rya, utk wilayah Krembangan Jaya dsk, gangguan air disebabkan pipa pdam terdampak pemasangan box culvert. Saat ini sedang dalam penanganan petugas. Informasinya kami update di IG Story. Utk bantuan tangki gratis selama air belum mengalir silakan telp ke call center PDAM bebas pulsa di 08001926666/ WA ke 08123316666. Terima kasih 🙏 -w",". it selamat pagi bu rya , wilayah krembangan jaya , gangguan air disebabkan pipa pdam dampak pemasangan kotak culvert .","['.', 'it', 'selamat', 'pagi', 'bu', 'rya', ',', 'wilayah', 'krembangan', 'jaya', ',', 'gangguan', 'air', 'disebabkan', 'pipa', 'pdam', 'dampak', 'pemasangan', 'kotak', 'culvert', '.']",". it selamat pagi bu rya , wilayah krembangan jaya , ganggu air sebab pipa pdam dampak pasang kotak culvert .",Pemasangan,Kebocoran,0.5750172969770279,Negatif,0,0,Netral,
7209,"@rya.it09 selamat pagi bu Rya, utk wilayah Krembangan Jaya dsk, gangguan air disebabkan pipa pdam terdampak pemasangan box culvert. Saat ini sedang dalam penanganan petugas. Informasinya kami update di IG Story. Utk bantuan tangki gratis selama air belum mengalir silakan telp ke call center PDAM bebas pulsa di 08001926666/ WA ke 08123316666. Terima kasih 🙏 -w",sedang dalam penanganan petugas . informasi pembaruan instagram story . bantuan tangki gratis air belum mengalir silakan telepon call center pdam bebas pulsa whatsapp . terima kasih,"['sedang', 'dalam', 'penanganan', 'petugas', '.', 'informasi', 'pembaruan', 'instagram', 'story', '.', 'bantuan', 'tangki', 'gratis', 'air', 'belum', 'mengalir', 'silakan', 'telepon', 'call', 'center', 'pdam', 'bebas', 'pulsa', 'whatsapp', '.', 'terima', 'kasih']",sedang dalam tangan tugas . informasi baru instagram story . bantu tangki gratis air belum alir sila telepon call center pdam bebas pulsa whatsapp . terima kasih,Kebocoran,Pelayanan,0.3875288948471191,Negatif,0,0,Netral,
7212,"@dalbosomalia selamat pagi pak/bu dalbosomalia, apakah saat ini sedang ada pemasangan box culvert di Jl Pagesangan? Utk tindaklanjut laporannya silakan DM kami data pelanggannya. Terima kasih -w",sedang ada pemasangan kotak culvert jalan pagesangan ? tindaklanjut lapor silakan pesan data pelanggan . terima kasih,"['sedang', 'ada', 'pemasangan', 'kotak', 'culvert', 'jalan', 'pagesangan', '?', 'tindaklanjut', 'lapor', 'silakan', 'pesan', 'data', 'pelanggan', '.', 'terima', 'kasih']",sedang ada pasang kotak culvert jalan pagesangan ? tindaklanjut lapor sila pesan data langgan . terima kasih,Pemasangan,Lainnya,0.41197878772391605,Netral,-1,-1,Negatif,
7233,@bambang_sutjahyo silakan DM kami pak apabila meterannya rusak/berembun/macet. Utk Jadwal Ganti Meter Kelurahan Bulak akan kami informasikan selanjutnya -w,silakan pesan meteran rusak berembun macet . jadwal ganti meter kelurahan bulak,"['silakan', 'pesan', 'meteran', 'rusak', 'berembun', 'macet', '.', 'jadwal', 'ganti', 'meter', 'kelurahan', 'bulak']",sila pesan meter rusak embun macet . jadwal ganti meter lurah bulak,Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.6359320149890991,Netral,-1,-1,Negatif,
7246,Halo @pdamsuryasembada saya ada kirim DM krn air mati. Mohon DM sy bisa dibaca dan ditindaklanjuti. Tks.,halo ada kirim pesan,"['halo', 'ada', 'kirim', 'pesan']",halo ada kirim pesan,Pelayanan,Pelayanan,0.3137540632773958,Netral,2,1,Positif,
7250,maaf sebelumnya ini suami saya uda daftar dari seminggu yang lalu langsung di kantor pdam tapi ini knpa sampe skrang blm ada survey sama skali no pelanggan pun katanya dikirim lewat wa tapi sampe skrang gak dikirim”,maaf suami sudah daftar seminggu,"['maaf', 'suami', 'sudah', 'daftar', 'seminggu']",maaf suami sudah daftar minggu,Lainnya,Lainnya,0.37679625112592363,Negatif,0,0,Netral,
7250,maaf sebelumnya ini suami saya uda daftar dari seminggu yang lalu langsung di kantor pdam tapi ini knpa sampe skrang blm ada survey sama skali no pelanggan pun katanya dikirim lewat wa tapi sampe skrang gak dikirim”,lalu kantor pdam,"['lalu', 'kantor', 'pdam']",lalu kantor pdam,Lainnya,Lainnya,0.5769608317240152,Negatif,0,0,Netral,
7267,"udah wa, tp ngga ada konfirmasi tahap selanjutnya😶","sudah whatsapp ,","['sudah', 'whatsapp', ',']","sudah whatsapp ,",Pelayanan,Pelayanan,0.5859949671239348,Negatif,0,0,Netral,
7267,"udah wa, tp ngga ada konfirmasi tahap selanjutnya😶",tapi tidak ada konfirmasi tahap,"['tapi', 'tidak', 'ada', 'konfirmasi', 'tahap']",tapi tidak ada konfirmasi tahap,Pelayanan,Air Tidak Mengalir,0.4242739704529745,Negatif,0,0,Netral,
7272,3bln initagihan pdam meningkat tiba2 kategori berubah tanpa konfirmasi pemilik rumah 3 pengaduan tp tidak ada tindak lanjut,tagihan pdam meningkat kategori berubah konfirmasi pemilik rumah pengaduan,"['tagihan', 'pdam', 'meningkat', 'kategori', 'berubah', 'konfirmasi', 'pemilik', 'rumah', 'pengaduan']",tagih pdam tingkat kategori ubah konfirmasi milik rumah adu,Harga,Meteran (Macet/Bermasalah),0.3410998982444929,Netral,1,1,Positif,
7274,Cuman diwa....sedang diproses tap tidak ada kelanjutannya lagi🙏,sedang proses tap tidak ada,"['sedang', 'proses', 'tap', 'tidak', 'ada']",sedang proses tap tidak ada,Pelayanan,Pelayanan,0.42348207618988004,Netral,-1,-1,Negatif,
7281,"@pdamsuryasembada  Min mau tanya , saya sudah daftar dr tgl 25september tapi di progres masih antri di survey , kalo belum di survey sampai akhir bulan ini , masih dapet promo nya ngga ?","admin , sudah daftar tanggal september","['admin', ',', 'sudah', 'daftar', 'tanggal', 'september']","admin , sudah daftar tanggal september",Lainnya,Lainnya,0.6085124143627744,Netral,-1,-1,Negatif,
7291,@yuliatihermin77 selamat siang Utk informasi gangguan air hari ini di wilayah Osowilangun krn perbaikan pipa bocor. Utk wilayah Ibu Dukuh Kupang Timur gangguan air disebabkan pemasangan proyek box culvert. Utk bantuan air tangki gratis selama gangguan air dpt menghubungi call center pdam bebas pulsa di 08001926666. Terima kasih -w,karena perbaikan pipa bocor . wilayah ibu dukuh kupang timur gangguan air disebabkan pemasangan proyek kotak culvert . bantuan air tangki gratis gangguan air menghubungi call center pdam bebas pulsa . terima kasih,"['karena', 'perbaikan', 'pipa', 'bocor', '.', 'wilayah', 'ibu', 'dukuh', 'kupang', 'timur', 'gangguan', 'air', 'disebabkan', 'pemasangan', 'proyek', 'kotak', 'culvert', '.', 'bantuan', 'air', 'tangki', 'gratis', 'gangguan', 'air', 'menghubungi', 'call', 'center', 'pdam', 'bebas', 'pulsa', '.', 'terima', 'kasih']",karena baik pipa bocor . wilayah ibu dukuh kupang timur ganggu air sebab pasang proyek kotak culvert . bantu air tangki gratis ganggu air hubung call center pdam bebas pulsa . terima kasih,Pelayanan,Pelayanan,0.535991897696415,Netral,-5,-1,Negatif,
7296,Maaf mau tanya untuk pemasangan buat kos tapi kos-kosnya udah ada PDAM tapi mau tambah PDAM nya apa bisa,tapi pdam nya,"['tapi', 'pdam', 'nya']",tapi pdam nya,Pelayanan,Lainnya,0.7517212216432559,Negatif,0,0,Netral,
7309,Maaf mau nanya berapa sih tepatnya besarnya sangsi denda keterlambatan. Kenapa di rumah saya dendamya besar sekali. Yg bulan lalu bayar 200 rb denda skitar 40 rb. Bulan ini bayar skitar 170 an rb denda 26 rb. Mohon penjelasan mengenai besaran denda leterlambatan. Makasih,maaf sih sangsi denda keterlambatan . rumah denda .,"['maaf', 'sih', 'sangsi', 'denda', 'keterlambatan', '.', 'rumah', 'denda', '.']",maaf sih sangsi denda lambat . rumah denda .,Harga,Harga,0.49670646930179396,Netral,3,1,Positif,
7309,Maaf mau nanya berapa sih tepatnya besarnya sangsi denda keterlambatan. Kenapa di rumah saya dendamya besar sekali. Yg bulan lalu bayar 200 rb denda skitar 40 rb. Bulan ini bayar skitar 170 an rb denda 26 rb. Mohon penjelasan mengenai besaran denda leterlambatan. Makasih,lalu bayar denda . bayar an denda . mohon penjelasan besaran denda terlambat . terima kasih,"['lalu', 'bayar', 'denda', '.', 'bayar', 'an', 'denda', '.', 'mohon', 'penjelasan', 'besaran', 'denda', 'terlambat', '.', 'terima', 'kasih']",lalu bayar denda . bayar an denda . mohon jelas besar denda lambat . terima kasih,Harga,Harga,0.49345063009248025,Negatif,2,1,Positif,
7341,"Yang menjadi tugas dan pekerjaan PERUMDA AIR MINUM SURYA SEMBADA SURABAYA selain distribusi air bersih ke pelanggan (masyarakat) adalah:
_____
.
(•) Layanan pelanggan: mencatat pemakaian air pelanggan dan pemasangan baru
(•) Pengaduan gangguan distribusi air
(•) Perbaikan kebocoran pipa
(• ) Informasi tagihan dan pemakaian air dari pelanggan
(•) Melayani loket pembayaran rekening pemakaian air secara offline
(•) Pemeriksaan Kualitas Air
(•) Pelayanan Tangki Air
(•) Pemeliharaan dan pengembangan infrastruktur
@nasa.inasa
@minayu17
@ku_pae_
@imannn.08
@just.innah
#SobatAirSejati
#PerumdaAirMinumSuraSembadaSurabaya
_____
.
Keep growing and making achievements @pdamsuryasembada
Success will definitely be yours forever. Just focus on one thing, so we can make big changes. Because success requires our totality",tugas pekerjaan perumda air minum surya sembada surabaya distribusi air bersih pelanggan masyarakat . layanan pelanggan mencatat pemakaian air pelanggan pemasangan pengaduan gangguan distribusi air perbaikan kebocoran pipa informasi tagihan pemakaian air pelanggan melayani loket pembayaran rekening pemakaian air luring pemeriksaan kualitas air pelayanan tangki air pemeliharaan pengembangan infrastruktur . inasa . . innah . and making prestasi sukses,"['tugas', 'pekerjaan', 'perumda', 'air', 'minum', 'surya', 'sembada', 'surabaya', 'distribusi', 'air', 'bersih', 'pelanggan', 'masyarakat', '.', 'layanan', 'pelanggan', 'mencatat', 'pemakaian', 'air', 'pelanggan', 'pemasangan', 'pengaduan', 'gangguan', 'distribusi', 'air', 'perbaikan', 'kebocoran', 'pipa', 'informasi', 'tagihan', 'pemakaian', 'air', 'pelanggan', 'melayani', 'loket', 'pembayaran', 'rekening', 'pemakaian', 'air', 'luring', 'pemeriksaan', 'kualitas', 'air', 'pelayanan', 'tangki', 'air', 'pemeliharaan', 'pengembangan', 'infrastruktur', '.', 'inasa', '.', '.', 'innah', '.', 'and', 'making', 'prestasi', 'sukses']",tugas kerja perumda air minum surya sembada surabaya distribusi air bersih langgan masyarakat . layan langgan catat pakai air langgan pasang adu ganggu distribusi air baik bocor pipa informasi tagih pakai air langgan layan loket bayar rekening pakai air luring periksa kualitas air layan tangki air pelihara kembang infrastruktur . inasa . . innah . and making prestasi sukses,Lainnya,Lainnya,0.3189316997315052,Positif,-3,-1,Negatif,
7341,"Yang menjadi tugas dan pekerjaan PERUMDA AIR MINUM SURYA SEMBADA SURABAYA selain distribusi air bersih ke pelanggan (masyarakat) adalah:
_____
.
(•) Layanan pelanggan: mencatat pemakaian air pelanggan dan pemasangan baru
(•) Pengaduan gangguan distribusi air
(•) Perbaikan kebocoran pipa
(• ) Informasi tagihan dan pemakaian air dari pelanggan
(•) Melayani loket pembayaran rekening pemakaian air secara offline
(•) Pemeriksaan Kualitas Air
(•) Pelayanan Tangki Air
(•) Pemeliharaan dan pengembangan infrastruktur
@nasa.inasa
@minayu17
@ku_pae_
@imannn.08
@just.innah
#SobatAirSejati
#PerumdaAirMinumSuraSembadaSurabaya
_____
.
Keep growing and making achievements @pdamsuryasembada
Success will definitely be yours forever. Just focus on one thing, so we can make big changes. Because success requires our totality","akan be . fokus hidup , we pakai big perubahan . sukses total","['akan', 'be', '.', 'fokus', 'hidup', ',', 'we', 'pakai', 'big', 'perubahan', '.', 'sukses', 'total']","akan be . fokus hidup , we pakai big ubah . sukses total",Lainnya,Lainnya,0.3047837155503138,Negatif,1,1,Positif,
7363,"Min kalau habis kena galian got trus sudah di benerin ternyata waktu pengisian tando airnya tiba2 hilang lagi itu gimana ya min, kipas yang di meteran itu muter selagi tandon masih ada air",admin habis kena galian got,"['admin', 'habis', 'kena', 'galian', 'got']",admin habis kena gali got,Air Tidak Mengalir,Lainnya,0.429350071976525,Netral,-2,-1,Negatif,
7364,"@dianaseptilia.19 Selamat pagi ibu Diana, apakah airnya keluar dari kran utama (stop kran) yg di dekat meteran? jika airnya keluar maka meterannya akan berputar krn air keluar. Utk instalasi rumahnya sendiri apakah ada kebocoran/ pelampungnya rusak? Utk kebocoran di instalasi dalam rumah dapat memperbaiki sendiri/ memanggil tukang krn merupakan kewenangan pelanggan bu. Jika kebocoran sebelum meteran merupakan tanggung jawab dan kewenangan PDAM bu. Silakan mengirimkan DM data pelanggannya/ call center di 08001926666/ WA center di 08123316666. Terima kasih -w",akan berputar,"['akan', 'berputar']",akan putar,Meteran (Macet/Bermasalah),Lainnya,0.6676437030937232,Negatif,0,0,Netral,
7364,"@dianaseptilia.19 Selamat pagi ibu Diana, apakah airnya keluar dari kran utama (stop kran) yg di dekat meteran? jika airnya keluar maka meterannya akan berputar krn air keluar. Utk instalasi rumahnya sendiri apakah ada kebocoran/ pelampungnya rusak? Utk kebocoran di instalasi dalam rumah dapat memperbaiki sendiri/ memanggil tukang krn merupakan kewenangan pelanggan bu. Jika kebocoran sebelum meteran merupakan tanggung jawab dan kewenangan PDAM bu. Silakan mengirimkan DM data pelanggannya/ call center di 08001926666/ WA center di 08123316666. Terima kasih -w",karena air keluar . instalasi rumah ada kebocoran pelampungnya rusak ? kebocoran instalasi dalam rumah memperbaiki memanggil tukang,"['karena', 'air', 'keluar', '.', 'instalasi', 'rumah', 'ada', 'kebocoran', 'pelampungnya', 'rusak', '?', 'kebocoran', 'instalasi', 'dalam', 'rumah', 'memperbaiki', 'memanggil', 'tukang']",karena air keluar . instalasi rumah ada bocor pelampung rusak ? bocor instalasi dalam rumah baik panggil tukang,Kebocoran,Lainnya,0.3932396679975259,Netral,-2,-1,Negatif,
7366,"Hallo min bagaimana ini untuk tanggapanpergsntian meteran yang gagal. Kebetulan hari ini ada petugas dari pdam mengganti meteran rumah saya (dserah surabaya pusat, kecamatan/kelurahan bubutan) tetapi justru airnya tidak nyala sama sekali. Mohon untuk fast respon","halo admin tanggapan', 'ganti meter gagal . ada petugas pdam mengganti meter rumah daerah surabaya pusat , kecamatan kelurahan bubutan","['halo', 'admin', 'tanggapan', ""'"", ',', ""'ganti"", 'meter', 'gagal', '.', 'ada', 'petugas', 'pdam', 'mengganti', 'meter', 'rumah', 'daerah', 'surabaya', 'pusat', ',', 'kecamatan', 'kelurahan', 'bubutan']","halo admin tanggap  , ganti meter gagal . ada tugas pdam ganti meter rumah daerah surabaya pusat , camat lurah bubut",Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.5074349086769437,Netral,1,1,Positif,
7369,@pdamsuryasembada via wa sudah via telfon sudah tapi tetap tidak ada penanganan cepar,via whatsapp sudah via telepon sudah,"['via', 'whatsapp', 'sudah', 'via', 'telepon', 'sudah']",via whatsapp sudah via telepon sudah,Pelayanan,Lainnya,0.4577247197021443,Negatif,0,0,Netral,
7369,@pdamsuryasembada via wa sudah via telfon sudah tapi tetap tidak ada penanganan cepar,tapi tetap tidak ada penanganan cepat,"['tapi', 'tetap', 'tidak', 'ada', 'penanganan', 'cepat']",tapi tetap tidak ada tangan cepat,Pelayanan,Lainnya,0.4494346784695616,Negatif,0,0,Netral,
7447,"Hallo min bagaimana ini untuk tanggapanpergsntian meteran yang gagal. Kebetulan hari ini ada petugas dari pdam mengganti meteran rumah saya (dserah surabaya pusat, kecamatan/kelurahan bubutan) tetapi justru airnya tidak nyala sama sekali. Mohon untuk fast respon","halo admin tanggapan', 'ganti meter gagal . ada petugas pdam mengganti meter rumah daerah surabaya pusat , kecamatan kelurahan bubutan","['halo', 'admin', 'tanggapan', ""'"", ',', ""'ganti"", 'meter', 'gagal', '.', 'ada', 'petugas', 'pdam', 'mengganti', 'meter', 'rumah', 'daerah', 'surabaya', 'pusat', ',', 'kecamatan', 'kelurahan', 'bubutan']","halo admin tanggap  , ganti meter gagal . ada tugas pdam ganti meter rumah daerah surabaya pusat , camat lurah bubut",Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.5074349086769437,Netral,1,1,Positif,
7468,"@kinantisulasih  Iyaa bener mba saya juga pake itu cocok mbak,  area prut saya jdi kempes & kenceng.. bln lalu pake kisaran 23 hari itu juga dah turun 9-10 kg",lalu pakai kisaran deh turun kg,"['lalu', 'pakai', 'kisaran', 'deh', 'turun', 'kg']",lalu pakai kisar deh turun kg,Lainnya,Lainnya,0.29542919077782176,Negatif,0,0,Netral,
7469,"Moto gerak cepat sy rasa masih jauh dri harapan Krena ,.,.d lapangan dan praktek nya tidak sesuai,. dgn laporan pelanggan ,.yg pernah d temui ada gangguan air PDAM TPI 10 hri baru d tangani itupun harus menghubungi kembali via call center","moto gerak cepat harapan , . , . lapangan praktek nya tidak , . laporan pelanggan , . temu ada gangguan air pdam","['moto', 'gerak', 'cepat', 'harapan', ',', '.', ',', '.', 'lapangan', 'praktek', 'nya', 'tidak', ',', '.', 'laporan', 'pelanggan', ',', '.', 'temu', 'ada', 'gangguan', 'air', 'pdam']","moto gerak cepat harap , . , . lapang praktek nya tidak , . lapor langgan , . temu ada ganggu air pdam",Pelayanan,Air Tidak Mengalir,0.5330584982301364,Negatif,0,0,Netral,
7476,"@pdamsuryasembada halo kak, daya listrikku sebelumnya 900 lalu dinaikan sama penyewa 2.200. ternyata golongan tarif pdam jg naik 2.1 . jika saya mau nurunkan daya kembali ke 900 apakah golongan tarif pdam juga turun kembali ke 1.3 ?","halo kakak , daya listik","['halo', 'kakak', ',', 'daya', 'listik']","halo kakak , daya listik",Lainnya,Lainnya,0.5665746249578987,Netral,1,1,Positif,
7484,"Ada petugas tbtb kerumah dan menyerahkan tagihan terlambat 3bulan, dan dendanya diluar nalar.. tagihan 190an dendanya 277 kan gilaa kenapa secara tbtb sedangkan biasanya maximal tgl 15, sekarang masih tgl 5 .. gercep ya kalau untuk penarikan gitu, uangnya denda kemana sih","ada petugas rumah menyerahkan tagihan terlambat , denda nalar . tagihan an denda kan gila","['ada', 'petugas', 'rumah', 'menyerahkan', 'tagihan', 'terlambat', ',', 'denda', 'nalar', '.', 'tagihan', 'an', 'denda', 'kan', 'gila']","ada tugas rumah serah tagih lambat , denda nalar . tagih an denda kan gila",Harga,Harga,0.3492864428658111,Negatif,3,1,Positif,
